order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
899.0,119,58.0,5,1412.14,0,0,10.0,2.9,2
900.0,187,46.0,5,4379.69,0,1,10.0,3.7,2
901.0,227,32.0,5,4986.39,1,1,6.0,2.5,2
902.0,340,53.0,3,18016.54,0,1,10.0,1.2,0
903.0,169,24.0,5,14733.67,0,3,6.0,2.7,1
904.0,334,35.0,0,8535.16,0,1,9.0,4.9,2
905.0,45,51.0,0,11446.03,1,0,10.0,2.5,2
906.0,285,41.0,2,20309.26,0,3,4.0,1.9,0
907.0,92,52.0,0,9692.76,1,0,3.0,2.9,0
908.0,255,38.0,4,4102.03,1,1,5.0,3.0,1
909.0,126,20.0,1,10667.66,1,1,3.0,1.8,0
910.0,56,47.0,2,21431.69,1,1,6.0,2.9,2
911.0,262,18.0,2,23132.18,1,3,7.0,1.3,0
912.0,47,36.0,4,4581.67,1,2,1.0,4.9,2
913.0,283,51.0,3,12686.06,0,2,9.0,2.5,0
914.0,353,22.0,1,11053.49,1,0,1.0,3.8,0
915.0,115,49.0,5,8986.42,1,3,4.0,1.7,2
916.0,233,48.0,1,24803.23,0,3,9.0,2.5,1
917.0,97,27.0,5,14806.78,1,0,2.0,4.5,2
918.0,264,33.0,0,506.84,1,3,5.0,3.5,0
919.0,29,62.0,1,6732.02,0,3,10.0,1.8,2
920.0,302,21.0,0,20699.96,1,3,1.0,2.1,1
921.0,344,30.0,3,23532.52,0,0,5.0,3.0,0
922.0,180,65.0,3,1855.58,1,2,8.0,2.0,0
923.0,196,19.0,0,7384.8,0,0,10.0,1.9,1
924.0,238,18.0,1,1953.34,1,1,1.0,1.2,0
925.0,28,42.0,4,359.1,1,2,8.0,2.4,0
926.0,224,25.0,2,17821.3,1,2,6.0,4.1,0
927.0,140,46.0,2,14131.39,0,0,1.0,2.4,1
928.0,68,51.0,2,19873.56,0,3,5.0,4.7,2
929.0,73,51.0,3,23424.65,0,2,3.0,3.8,2
930.0,166,24.0,4,3454.29,1,1,6.0,4.7,0
931.0,183,20.0,0,3444.24,0,3,7.0,2.2,1
932.0,344,61.0,5,8230.7,1,1,10.0,3.5,1
933.0,247,20.0,4,5282.17,0,2,3.0,3.3,2
934.0,13,25.0,1,19127.2,1,1,7.0,4.3,1
935.0,212,57.0,3,13911.24,0,0,3.0,2.7,2
936.0,47,62.0,3,3080.85,0,2,5.0,2.9,2
937.0,100,18.0,1,22213.52,0,3,6.0,3.6,0
938.0,67,58.0,3,5737.01,1,3,1.0,3.9,2
939.0,119,34.0,1,4889.08,1,1,2.0,2.4,2
940.0,14,18.0,2,21922.81,0,3,2.0,1.4,0
941.0,200,64.0,5,6880.43,1,3,8.0,2.3,2
942.0,354,20.0,0,23345.26,1,2,5.0,2.8,1
943.0,155,44.0,3,21818.88,1,1,4.0,4.7,2
944.0,92,53.0,1,24274.11,1,1,4.0,2.9,1
945.0,140,45.0,2,9017.63,1,2,2.0,3.3,2
946.0,198,45.0,0,1699.78,0,0,3.0,4.4,1
947.0,238,30.0,3,3626.29,1,0,7.0,4.1,1
948.0,183,26.0,0,4121.88,0,1,9.0,1.4,1
949.0,349,55.0,4,2502.53,0,3,1.0,1.3,0
950.0,178,43.0,0,697.82,0,3,10.0,3.3,2
951.0,243,20.0,5,1174.47,1,3,3.0,4.9,1
952.0,204,24.0,1,20948.81,0,0,10.0,4.1,0
953.0,279,41.0,3,11733.13,0,0,6.0,2.8,2
954.0,153,21.0,5,13640.11,1,0,10.0,1.3,0
955.0,0,34.0,2,21126.22,1,1,7.0,3.1,0
956.0,263,62.0,4,3629.15,1,2,7.0,4.8,0
957.0,211,51.0,1,959.18,0,0,8.0,4.7,2
958.0,286,44.0,2,9073.47,0,1,7.0,4.4,2
959.0,319,52.0,5,13854.66,0,3,9.0,1.2,2
960.0,234,40.0,4,23065.87,1,2,1.0,4.3,2
961.0,288,39.0,0,18625.75,1,0,3.0,2.2,1
962.0,251,30.0,2,11594.03,0,3,2.0,2.1,1
963.0,345,65.0,4,2694.81,0,3,5.0,2.5,0
964.0,154,60.0,5,20845.2,0,0,5.0,2.0,1
965.0,321,29.0,2,1546.11,1,1,2.0,2.8,2
966.0,330,29.0,2,11811.74,1,0,7.0,4.4,2
967.0,129,30.0,4,20348.77,0,1,4.0,1.3,1
968.0,194,30.0,5,14896.06,1,3,4.0,4.1,1
969.0,88,61.0,5,13005.98,0,3,4.0,4.2,1
970.0,73,47.0,1,3185.14,0,2,9.0,3.9,2
971.0,266,58.0,2,24654.13,0,3,3.0,2.0,2
972.0,298,30.0,2,15387.8,0,2,4.0,3.1,0
973.0,184,58.0,0,15801.21,1,3,10.0,3.0,2
974.0,311,56.0,2,23707.44,1,3,2.0,2.7,2
975.0,8,32.0,5,12014.54,0,2,9.0,4.8,2
976.0,148,25.0,5,23568.98,0,2,6.0,2.4,2
977.0,326,41.0,2,7883.7,1,3,4.0,4.3,0
978.0,185,23.0,2,12526.24,1,3,5.0,1.2,1
979.0,239,23.0,5,5612.38,0,1,3.0,1.6,0
980.0,309,18.0,2,14161.97,1,1,7.0,2.0,2
981.0,191,55.0,4,11902.47,1,2,7.0,4.2,1
982.0,98,33.0,1,10183.06,1,3,6.0,1.9,2
983.0,26,41.0,1,9070.57,1,1,7.0,1.5,2
984.0,286,20.0,5,20997.87,1,0,2.0,4.1,1
985.0,185,44.0,0,11042.65,0,3,8.0,3.2,1
986.0,195,64.0,3,15116.23,1,3,5.0,3.2,0
987.0,343,50.0,3,15549.02,1,1,3.0,1.8,0
988.0,238,34.0,3,10086.55,0,0,2.0,2.9,0
989.0,91,54.0,4,21617.62,0,1,3.0,1.8,2
990.0,123,23.0,5,6050.74,1,2,1.0,2.1,0
991.0,350,38.0,2,24760.69,0,3,5.0,2.7,0
992.0,245,65.0,3,22323.65,1,1,6.0,1.8,2
993.0,341,29.0,1,10327.6,1,0,7.0,4.6,0
994.0,251,28.0,3,22520.52,1,3,10.0,3.9,2
995.0,325,21.0,1,7684.27,1,2,4.0,2.3,0
996.0,177,28.0,1,18885.76,1,1,10.0,2.4,1
997.0,236,63.0,5,10703.21,1,3,6.0,4.2,1
998.0,122,44.0,0,5688.19,1,1,4.0,2.4,1
999.0,313,52.0,4,7469.66,0,0,2.0,3.4,0
1000.0,317,57.0,3,2174.21,0,1,10.0,3.1,2
1001.0,29,40.0,3,5465.47,0,3,6.0,3.5,2
1002.0,228,65.0,3,17086.04,0,1,5.0,1.8,1
1003.0,121,50.0,2,424.35,0,2,10.0,2.1,2
1004.0,12,56.0,0,17398.55,1,0,2.0,4.1,0
1005.0,215,42.0,4,10491.56,1,3,4.0,1.4,0
1006.0,158,30.0,5,21173.7,1,3,2.0,4.1,2
1007.0,237,18.0,0,23343.24,1,3,6.0,1.4,1
1008.0,78,39.0,2,2394.39,1,1,4.0,3.8,1
1009.0,363,60.0,1,14726.56,0,1,8.0,1.4,0
1010.0,297,35.0,1,8799.4,1,0,3.0,1.1,1
1011.0,169,44.0,1,7992.42,1,3,5.0,1.2,1
1012.0,188,19.0,0,3835.26,0,0,1.0,2.8,2
1013.0,236,55.0,4,24599.86,0,0,5.0,2.4,1
1014.0,26,56.0,2,6819.51,0,1,7.0,3.0,0
1015.0,82,23.0,5,16948.66,1,3,9.0,4.6,0
1016.0,267,59.0,2,10312.78,0,1,7.0,2.2,1
1017.0,101,36.0,5,3367.09,1,0,3.0,1.7,0
1018.0,229,45.0,0,15040.9,1,1,6.0,2.6,0
1019.0,214,44.0,2,23169.06,1,1,3.0,4.4,2
1020.0,300,22.0,2,3961.19,0,1,10.0,1.1,2
1021.0,88,45.0,1,18549.57,0,2,3.0,2.0,2
1022.0,72,48.0,5,12513.92,0,0,5.0,3.7,1
1023.0,262,43.0,2,15755.43,1,1,7.0,3.1,1
1024.0,102,57.0,1,1229.36,0,1,2.0,5.0,0
1025.0,342,19.0,3,19779.16,0,1,3.0,2.8,1
1026.0,137,52.0,4,4508.75,0,3,9.0,3.5,0
1027.0,150,50.0,0,17339.16,0,0,8.0,4.0,2
1028.0,344,55.0,3,15392.23,1,2,2.0,5.0,2
1029.0,173,33.0,1,13069.16,0,2,7.0,3.9,1
1030.0,336,58.0,5,15863.69,0,3,4.0,4.4,0
1031.0,199,35.0,4,17205.25,1,1,3.0,1.2,0
1032.0,32,20.0,1,3986.36,0,1,7.0,3.7,1
1033.0,335,58.0,4,12475.1,0,0,3.0,2.8,2
1034.0,347,54.0,5,23189.52,1,1,2.0,4.8,1
1035.0,102,51.0,2,8618.46,0,1,4.0,3.3,0
1036.0,159,30.0,4,2732.03,1,2,8.0,3.2,0
1037.0,312,18.0,3,8216.89,0,1,9.0,4.6,0
1038.0,213,43.0,0,20315.19,0,2,9.0,1.3,2
1039.0,314,28.0,5,20333.2,0,2,3.0,2.7,1
1040.0,266,56.0,1,14369.97,0,3,7.0,4.8,1
1041.0,253,63.0,1,2782.21,0,2,8.0,3.6,0
1042.0,347,53.0,3,6978.78,0,3,4.0,3.1,0
1043.0,97,47.0,4,18097.9,1,3,7.0,1.3,0
1044.0,336,27.0,1,3201.39,1,1,7.0,4.3,1
1045.0,110,44.0,4,16619.18,0,2,5.0,4.3,1
1046.0,9,32.0,5,13261.22,0,2,4.0,2.4,1
1047.0,270,39.0,1,20065.84,0,2,4.0,2.1,0
1048.0,189,22.0,1,21322.78,0,3,4.0,4.4,0
1049.0,271,31.0,1,4440.76,0,1,4.0,3.6,0
1050.0,182,56.0,2,10849.56,0,0,2.0,2.3,0
1051.0,107,40.0,5,15755.04,0,0,2.0,3.8,1
1052.0,170,47.0,2,22656.38,1,0,2.0,1.6,2
1053.0,33,23.0,4,14729.09,0,2,9.0,5.0,2
1054.0,7,36.0,4,19643.18,0,3,3.0,1.1,2
1055.0,228,60.0,2,9500.86,1,3,9.0,2.0,0
1056.0,177,40.0,0,9558.35,0,2,8.0,4.9,1
1057.0,280,48.0,0,13012.91,0,3,5.0,1.3,0
1058.0,58,62.0,0,24223.04,0,0,1.0,2.9,0
1059.0,299,21.0,3,20479.64,1,2,10.0,3.0,1
1060.0,262,33.0,4,2540.85,1,2,6.0,1.5,2
1061.0,325,50.0,0,19120.3,0,2,4.0,2.2,0
1062.0,173,56.0,0,22382.93,1,1,10.0,3.1,2
1063.0,23,29.0,0,3270.41,0,0,4.0,1.4,1
1064.0,39,39.0,0,14076.09,1,0,3.0,4.7,2
1065.0,271,42.0,1,979.4,1,3,4.0,2.1,0
1066.0,263,65.0,3,12701.07,0,2,6.0,1.9,0
1067.0,102,61.0,5,10475.38,1,3,5.0,2.3,0
1068.0,300,19.0,1,21381.9,0,0,5.0,2.3,1
1069.0,237,54.0,2,2547.67,1,0,7.0,3.3,0
1070.0,241,23.0,4,20680.3,1,3,3.0,2.0,1
1071.0,183,32.0,5,22072.88,0,2,10.0,1.3,0
1072.0,110,24.0,4,10513.68,1,0,10.0,4.8,1
1073.0,14,46.0,2,13589.93,1,2,1.0,4.0,2
1074.0,184,29.0,1,24448.0,0,3,10.0,2.4,2
1075.0,218,55.0,1,11408.74,1,3,1.0,2.3,0
1076.0,175,33.0,2,6647.91,1,3,9.0,2.6,1
1077.0,36,34.0,0,19532.92,1,0,8.0,4.3,0
1078.0,127,58.0,2,5894.26,1,0,9.0,1.5,2
1079.0,351,38.0,0,16441.87,0,2,3.0,1.7,1
1080.0,128,39.0,3,17797.95,0,3,2.0,1.0,1
1081.0,151,50.0,3,579.93,0,0,8.0,4.4,1
1082.0,134,48.0,4,20832.31,0,3,4.0,1.5,1
1083.0,181,58.0,1,24340.03,0,0,10.0,3.4,1
1084.0,204,38.0,0,4504.71,0,2,7.0,3.9,2
1085.0,27,22.0,2,11252.9,1,0,8.0,1.9,1
1086.0,268,59.0,0,7736.61,1,1,1.0,3.5,2
1087.0,159,38.0,5,4875.4,0,1,9.0,1.6,0
1088.0,125,63.0,5,14953.93,0,0,5.0,1.0,1
1089.0,311,53.0,4,8206.63,1,0,7.0,3.4,2
1090.0,301,57.0,5,22739.85,0,0,3.0,3.6,2
1091.0,218,57.0,4,3243.81,0,1,3.0,4.6,1
1092.0,184,50.0,2,22171.94,1,0,1.0,4.5,2
1093.0,217,61.0,2,9405.51,0,2,7.0,1.7,1
1094.0,330,59.0,5,8429.03,0,3,6.0,2.2,1
1095.0,229,36.0,3,4861.94,0,3,5.0,4.8,0
1096.0,92,51.0,4,10140.14,0,2,4.0,3.4,2
1097.0,198,40.0,2,21514.76,1,0,4.0,1.1,0
1098.0,263,49.0,1,6368.27,1,2,10.0,3.6,0
1099.0,312,63.0,5,13334.11,0,0,10.0,2.6,2
1100.0,38,48.0,4,2532.11,0,0,9.0,4.0,0
1101.0,329,40.0,2,1279.59,1,0,10.0,4.5,0
1102.0,91,41.0,4,11055.57,0,0,10.0,2.4,0
1103.0,120,44.0,5,13834.64,1,0,6.0,5.0,2
1104.0,151,46.0,1,22066.92,0,3,4.0,1.8,1
1105.0,181,50.0,0,19029.79,1,2,3.0,4.4,0
1106.0,311,37.0,2,16939.63,0,0,8.0,4.6,0
1107.0,333,20.0,5,15419.47,0,1,3.0,1.8,2
1108.0,289,44.0,0,4941.18,1,2,3.0,1.4,2
1109.0,91,24.0,3,14094.87,1,1,3.0,1.4,1
1110.0,248,24.0,4,22764.97,1,3,9.0,4.5,2
1111.0,239,55.0,5,23192.16,0,3,9.0,5.0,1
1112.0,121,44.0,0,12582.3,1,1,7.0,4.5,1
1113.0,330,35.0,0,22605.32,0,0,3.0,2.8,0
1114.0,79,49.0,5,12867.9,0,1,8.0,2.1,2
1115.0,250,60.0,3,16728.8,0,3,6.0,1.1,0
1116.0,33,53.0,3,21450.25,0,3,2.0,4.6,1
1117.0,225,20.0,2,12079.99,0,3,9.0,2.3,0
1118.0,246,22.0,4,6136.79,0,1,3.0,3.2,1
1119.0,360,21.0,4,2245.86,0,2,5.0,2.4,2
1120.0,276,44.0,0,9670.02,0,0,10.0,1.5,1
1121.0,161,64.0,0,15582.36,1,0,3.0,4.6,0
1122.0,293,24.0,4,23872.46,0,1,3.0,2.3,0
1123.0,350,42.0,4,18476.46,1,3,7.0,2.4,0
1124.0,320,50.0,2,9808.74,0,0,10.0,3.1,1
1125.0,98,51.0,1,19325.51,0,3,8.0,3.4,2
1126.0,275,60.0,3,10517.54,0,3,10.0,1.9,1
1127.0,125,35.0,0,20518.94,0,3,4.0,3.4,0
1128.0,190,40.0,5,18983.8,1,2,6.0,2.8,1
1129.0,262,56.0,5,1877.64,1,3,4.0,3.3,1
1130.0,199,20.0,3,538.36,1,1,8.0,1.5,1
1131.0,175,26.0,5,4851.23,0,1,2.0,4.6,2
1132.0,243,31.0,1,6222.8,1,2,5.0,2.6,0
1133.0,219,18.0,3,2492.5,1,0,2.0,4.1,0
1134.0,17,61.0,5,562.11,1,2,1.0,3.7,1
1135.0,12,25.0,1,11480.1,1,0,6.0,1.2,0
1136.0,237,47.0,5,9792.06,0,0,1.0,1.1,1
1137.0,173,54.0,0,8473.0,0,0,9.0,3.7,2
1138.0,339,64.0,3,21507.01,0,0,6.0,2.3,1
1139.0,23,33.0,3,13868.56,1,1,4.0,2.2,1
1140.0,207,22.0,1,7020.0,0,1,1.0,1.3,1
1141.0,113,57.0,4,18239.84,1,2,9.0,1.3,0
1142.0,314,42.0,1,18920.21,0,2,10.0,2.9,2
1143.0,165,43.0,5,15525.8,1,3,3.0,5.0,1
1144.0,82,25.0,2,13798.06,0,1,7.0,1.2,1
1145.0,347,56.0,0,13399.22,0,3,5.0,2.1,0
1146.0,304,55.0,0,23869.08,0,1,7.0,2.5,2
1147.0,229,51.0,0,18522.36,1,0,4.0,1.5,0
1148.0,206,32.0,0,13235.32,0,1,7.0,5.0,0
1149.0,315,47.0,0,24890.31,0,1,8.0,3.1,1
1150.0,81,34.0,2,22500.64,1,2,2.0,3.4,2
1151.0,252,52.0,0,4830.84,1,1,5.0,3.6,1
1152.0,114,62.0,4,22110.6,1,2,9.0,2.5,2
1153.0,324,58.0,5,10899.21,1,3,6.0,4.0,2
1154.0,230,65.0,3,15370.09,0,3,1.0,1.1,0
1155.0,148,46.0,0,7469.68,1,2,9.0,4.9,2
1156.0,231,20.0,2,24368.49,0,0,9.0,1.0,1
1157.0,43,28.0,4,10087.92,0,0,4.0,4.8,2
1158.0,295,29.0,0,22553.79,1,1,3.0,3.2,2
1159.0,43,43.0,1,565.65,1,2,9.0,3.8,0
1160.0,59,23.0,1,10694.84,0,0,7.0,2.1,2
1161.0,53,36.0,2,19699.05,1,3,9.0,2.4,1
1162.0,282,24.0,5,3765.5,1,0,9.0,1.5,1
1163.0,359,54.0,0,19333.41,1,3,4.0,3.2,1
1164.0,68,23.0,1,10788.69,0,1,3.0,1.5,2
1165.0,117,29.0,5,4594.92,1,1,9.0,2.1,1
1166.0,7,57.0,3,14388.0,0,1,6.0,3.2,2
1167.0,10,65.0,0,3952.37,1,0,7.0,4.7,1
1168.0,187,32.0,3,9341.21,0,3,5.0,2.8,0
1169.0,98,23.0,3,15639.82,1,3,7.0,3.5,0
1170.0,235,43.0,0,14658.82,0,3,2.0,4.5,2
1171.0,150,53.0,3,9758.17,1,0,5.0,4.4,1
1172.0,40,49.0,2,8849.8,0,0,8.0,3.5,0
1173.0,326,50.0,5,17974.28,1,3,5.0,1.6,2
1174.0,306,28.0,5,14658.17,1,2,10.0,3.9,2
1175.0,173,21.0,2,19125.89,0,0,1.0,4.5,2
1176.0,124,62.0,0,13830.59,1,1,10.0,2.1,0
1177.0,317,48.0,1,3384.25,0,1,10.0,1.9,1
1178.0,330,46.0,1,7541.47,0,1,4.0,4.6,2
1179.0,72,39.0,4,12779.38,1,0,9.0,1.5,2
1180.0,305,25.0,1,2633.25,0,2,9.0,2.3,1
1181.0,44,50.0,3,7743.99,0,0,9.0,2.0,0
1182.0,26,30.0,0,14933.79,1,0,5.0,4.6,2
1183.0,131,41.0,5,13614.66,0,0,6.0,3.2,0
1184.0,182,54.0,0,17006.53,0,1,8.0,4.6,2
1185.0,324,18.0,4,22528.26,1,3,5.0,2.7,1
1186.0,103,31.0,5,19627.68,0,1,4.0,1.4,2
1187.0,76,45.0,5,15247.0,0,0,6.0,2.2,2
1188.0,55,57.0,5,22262.77,0,1,3.0,3.7,2
1189.0,234,52.0,2,18929.25,1,2,6.0,1.7,2
1190.0,230,25.0,5,21295.92,1,2,8.0,5.0,2
1191.0,230,21.0,4,18243.78,0,1,7.0,2.5,1
1192.0,272,49.0,1,8259.74,0,0,10.0,3.5,1
1193.0,295,52.0,1,12787.31,1,0,7.0,2.5,0
1194.0,159,36.0,1,1163.41,1,2,2.0,3.6,1
1195.0,267,18.0,2,1256.02,1,2,5.0,2.7,0
1196.0,146,58.0,1,24337.24,0,2,9.0,4.2,0
1197.0,283,57.0,5,17078.83,0,2,5.0,1.2,0
1198.0,137,39.0,3,2741.71,0,1,2.0,3.6,2
1199.0,291,56.0,2,5223.6,1,1,8.0,3.8,2
1200.0,49,54.0,1,2957.69,0,2,6.0,4.5,0
1201.0,324,21.0,1,19827.2,0,3,10.0,2.2,0
1202.0,21,57.0,4,24786.35,0,3,8.0,4.4,0
1203.0,242,46.0,0,11659.76,0,2,2.0,1.0,0
1204.0,117,31.0,5,22231.3,1,3,8.0,2.5,1
1205.0,32,57.0,2,14840.67,1,3,10.0,4.9,2
1206.0,203,22.0,3,16697.99,1,2,7.0,1.4,1
1207.0,94,35.0,5,21504.54,1,1,4.0,3.6,0
1208.0,338,28.0,2,12332.09,0,2,7.0,1.9,0
1209.0,14,28.0,3,16561.59,1,2,1.0,3.8,0
1210.0,175,52.0,3,17299.18,1,2,3.0,3.8,0
1211.0,311,43.0,2,2609.31,0,2,3.0,2.7,2
1212.0,277,55.0,2,2649.58,0,1,2.0,4.5,0
1213.0,257,48.0,3,23132.53,1,3,3.0,1.6,2
1214.0,155,54.0,1,16778.84,1,3,8.0,2.0,2
1215.0,114,58.0,0,7004.98,1,0,7.0,2.5,1
1216.0,311,51.0,3,11112.73,0,1,5.0,1.4,2
1217.0,270,57.0,2,12577.82,1,3,10.0,1.1,1
1218.0,87,41.0,3,13483.18,0,1,4.0,3.5,1
1219.0,151,62.0,2,16831.4,1,1,6.0,2.6,2
1220.0,236,27.0,5,7532.57,0,3,10.0,1.1,2
1221.0,60,50.0,4,13629.46,1,0,3.0,1.8,1
1222.0,41,48.0,4,22642.71,1,3,8.0,1.7,2
1223.0,256,64.0,5,12255.25,0,2,3.0,2.3,2
1224.0,162,52.0,5,18275.96,1,3,3.0,1.0,0
1225.0,228,39.0,2,7672.2,0,3,6.0,2.7,2
1226.0,237,56.0,2,2903.19,1,2,8.0,4.8,2
1227.0,270,26.0,2,21744.0,0,1,1.0,4.1,0
1228.0,287,40.0,0,23805.52,0,0,2.0,2.8,1
1229.0,205,65.0,3,23890.42,1,2,7.0,2.4,2
1230.0,56,38.0,3,15890.35,1,0,7.0,2.9,1
1231.0,176,25.0,2,13503.15,1,0,9.0,3.8,1
1232.0,275,45.0,1,19335.54,0,0,5.0,3.1,1
1233.0,279,26.0,3,15252.16,0,0,5.0,2.9,2
1234.0,241,61.0,0,9581.5,0,0,2.0,3.2,2
1235.0,190,55.0,5,12583.23,1,3,7.0,3.5,2
1236.0,264,45.0,1,6954.51,0,2,7.0,2.5,1
1237.0,157,46.0,2,13236.83,1,3,5.0,2.1,0
1238.0,282,45.0,2,4829.51,1,3,2.0,4.2,1
1239.0,121,38.0,2,5074.46,1,0,1.0,2.4,0
1240.0,259,24.0,3,925.58,1,3,10.0,1.8,1
1241.0,141,31.0,5,22812.71,1,2,9.0,2.7,1
1242.0,348,65.0,4,14374.69,0,1,7.0,1.9,1
1243.0,64,64.0,0,3366.9,1,3,9.0,4.4,2
1244.0,75,49.0,0,9988.65,1,1,6.0,4.6,1
1245.0,159,48.0,4,7352.42,0,2,7.0,4.1,2
1246.0,346,35.0,3,3167.21,1,0,6.0,3.3,1
1247.0,328,26.0,0,14961.02,0,2,4.0,2.4,0
1248.0,220,60.0,0,5422.83,1,3,9.0,2.4,2
1249.0,163,32.0,5,6322.46,0,1,2.0,3.8,2
1250.0,186,38.0,4,7553.64,0,0,6.0,4.6,1
1251.0,247,25.0,2,19381.3,0,3,5.0,2.5,0
1252.0,108,25.0,3,3233.98,1,0,9.0,2.0,2
1253.0,265,39.0,4,23462.2,0,1,6.0,4.8,2
1254.0,321,43.0,1,4788.61,1,2,10.0,3.9,0
1255.0,141,50.0,2,7459.81,1,3,7.0,2.5,2
1256.0,351,52.0,1,22109.14,1,0,8.0,2.2,2
1257.0,222,60.0,5,12284.59,0,2,10.0,4.3,1
1258.0,148,28.0,0,20147.62,1,1,9.0,5.0,1
1259.0,264,64.0,4,12207.13,1,3,9.0,2.3,0
1260.0,237,64.0,4,4892.67,1,2,7.0,2.9,1
1261.0,54,61.0,5,14584.06,1,1,4.0,4.8,2
1262.0,305,44.0,4,23590.91,1,3,3.0,1.2,2
1263.0,268,42.0,3,14124.96,0,3,9.0,2.1,2
1264.0,270,60.0,2,20153.85,1,3,5.0,4.6,0
1265.0,127,35.0,4,969.67,1,1,9.0,1.3,0
1266.0,236,60.0,5,6322.94,0,1,10.0,3.9,0
1267.0,170,61.0,5,1525.27,0,2,3.0,1.3,0
1268.0,310,61.0,1,10589.95,1,2,9.0,2.2,1
1269.0,343,34.0,1,19425.94,1,3,3.0,3.8,0
1270.0,40,55.0,0,9339.21,0,3,10.0,2.1,2
1271.0,167,61.0,2,18230.46,0,2,9.0,2.8,2
1272.0,23,26.0,4,19049.35,1,0,9.0,2.6,0
1273.0,184,64.0,5,16362.06,1,2,8.0,1.6,2
1274.0,282,18.0,4,6878.82,0,3,7.0,2.5,0
1275.0,30,43.0,4,3003.55,1,1,1.0,4.6,2
1276.0,193,25.0,5,22766.06,0,2,2.0,3.3,0
1277.0,153,52.0,2,21833.12,1,3,7.0,2.7,2
1278.0,215,43.0,5,5367.54,1,3,2.0,1.5,2
1279.0,234,21.0,3,2978.79,0,0,2.0,4.0,2
1280.0,112,55.0,0,9160.79,0,3,10.0,4.2,2
1281.0,86,44.0,4,24279.65,0,0,4.0,1.9,0
1282.0,336,63.0,3,15554.3,0,3,9.0,1.8,0
1283.0,269,21.0,1,14888.51,0,2,6.0,2.0,2
1284.0,177,49.0,4,1106.21,0,2,3.0,1.3,1
1285.0,149,39.0,2,19977.56,0,3,8.0,1.7,1
1286.0,165,21.0,3,15088.73,1,3,1.0,3.0,1
1287.0,131,58.0,1,2030.67,1,0,4.0,2.9,0
1288.0,244,20.0,2,8452.48,0,0,7.0,1.2,2
1289.0,352,23.0,3,24281.22,1,1,8.0,2.6,1
1290.0,133,42.0,1,6078.66,0,0,10.0,2.3,2
1291.0,351,30.0,4,23736.28,1,2,1.0,3.8,1
1292.0,328,54.0,4,7277.2,1,1,2.0,3.4,2
1293.0,327,61.0,2,4625.29,0,0,6.0,4.7,2
1294.0,275,60.0,2,7681.6,1,0,10.0,4.2,0
1295.0,283,42.0,2,9209.81,0,2,2.0,4.0,1
1296.0,140,36.0,0,23488.59,0,3,9.0,3.1,1
1297.0,130,32.0,0,7682.96,0,0,2.0,3.6,2
1298.0,330,34.0,0,13941.5,1,0,6.0,1.1,0
1299.0,22,54.0,4,22814.43,1,1,6.0,2.3,1
1300.0,33,65.0,0,4835.79,1,0,6.0,1.9,2
1301.0,354,61.0,5,19792.17,0,0,1.0,3.2,2
1302.0,122,27.0,3,11558.1,1,2,2.0,4.0,2
1303.0,182,53.0,5,2527.84,1,2,3.0,3.2,2
1304.0,225,41.0,3,3863.79,0,1,10.0,2.3,1
1305.0,358,59.0,1,19837.0,0,3,8.0,1.6,0
1306.0,290,27.0,2,13700.71,0,1,10.0,4.1,1
1307.0,3,56.0,1,1247.26,0,1,9.0,3.4,0
1308.0,85,65.0,0,17037.61,0,3,6.0,3.0,2
1309.0,102,21.0,1,17832.99,1,0,3.0,4.7,2
1310.0,351,37.0,4,5622.7,1,1,10.0,3.7,1
1311.0,216,28.0,0,8368.29,1,3,2.0,4.3,2
1312.0,7,30.0,4,15216.31,0,0,8.0,1.4,1
1313.0,159,53.0,4,11717.5,0,3,7.0,2.2,1
1314.0,125,57.0,2,7340.0,1,0,6.0,3.0,2
1315.0,259,62.0,3,3705.1,1,2,3.0,2.2,2
1316.0,330,41.0,0,16739.39,1,1,4.0,2.9,0
1317.0,86,38.0,5,17311.63,1,2,5.0,4.7,0
1318.0,125,62.0,3,7604.85,1,3,2.0,4.3,0
1319.0,19,34.0,5,10575.46,0,3,1.0,3.5,2
1320.0,288,18.0,3,18154.41,0,3,9.0,3.4,0
1321.0,178,63.0,0,19109.16,0,2,1.0,4.8,0
1322.0,156,19.0,5,23000.54,1,2,1.0,1.3,2
1323.0,190,60.0,5,3774.83,1,2,10.0,3.4,1
1324.0,100,61.0,5,11505.26,0,1,8.0,3.6,1
1325.0,73,36.0,2,3603.05,1,3,5.0,4.5,1
1326.0,243,63.0,3,23588.72,1,0,3.0,2.3,0
1327.0,187,34.0,1,14747.03,1,3,5.0,1.2,2
1328.0,308,24.0,1,2160.64,1,1,6.0,2.3,1
1329.0,158,18.0,4,2440.2,1,1,6.0,1.7,2
1330.0,251,21.0,2,15194.12,0,2,1.0,4.9,1
1331.0,341,19.0,3,9162.03,0,1,2.0,4.2,0
1332.0,88,39.0,3,13314.35,0,3,4.0,1.3,1
1333.0,148,30.0,5,10813.0,0,2,7.0,2.1,2
1334.0,162,51.0,4,6441.11,0,1,5.0,3.6,0
1335.0,39,56.0,0,7594.9,0,2,7.0,4.8,0
1336.0,326,50.0,2,9329.35,1,3,1.0,2.5,1
1337.0,58,44.0,5,15863.37,0,0,5.0,2.2,2
